time,current[mA],RANGE1[V],RANGE2[V],RANGE3[V],RANGE4[V],24bit[bin]
10:44:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732860
10:45:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732848
10:45:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732828
10:45:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732854
10:45:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732827
10:45:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732847
10:45:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732837
10:46:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732821
10:46:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732837
10:46:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732854
10:46:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732828
10:46:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732840
10:46:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732854
10:47:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732854
10:47:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732829
10:47:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732854
10:47:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732837
10:47:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732846
10:47:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732819
10:48:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732844
10:48:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732842
10:48:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732833
10:48:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732840
10:48:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732853
10:48:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732831
10:49:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732853
10:49:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732858
10:49:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732823
10:49:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732792
10:49:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732798
10:49:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732821
10:50:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732826
10:50:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732821
10:50:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732796
10:50:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732826
10:50:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732831
10:50:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732842
10:51:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732832
10:51:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732824
10:51:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732833
10:51:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732830
10:51:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732833
10:51:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732852
10:52:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732848
10:52:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732869
10:52:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732869
10:52:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732879
10:52:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732863
10:52:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732848
10:53:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732840
10:53:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732857
10:53:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732859
10:53:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732839
10:53:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732848
10:53:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732840
10:54:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732819
10:54:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732852
10:54:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732849
10:54:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732851
10:54:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732842
10:54:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732856
10:55:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732841
10:55:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732832
10:55:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732841
10:55:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732863
10:55:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732854
10:55:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732853
10:56:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732856
10:56:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732851
10:56:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732838
10:56:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732848
10:56:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732836
10:56:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732834
10:57:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732840
10:57:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732818
10:57:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732854
10:57:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732847
10:57:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732856
10:57:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732835
10:58:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732873
10:58:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732848
10:58:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732848
10:58:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732836
10:58:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732836
10:58:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732853
10:59:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732860
10:59:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732846
10:59:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732856
10:59:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732833
10:59:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732870
10:59:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732866
11:00:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732858
11:00:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732824
11:00:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732844
11:00:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732868
11:00:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732840
11:00:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732844
11:01:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732848
11:01:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732848
11:01:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732851
11:01:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732850
11:01:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732841
11:01:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732848
11:02:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732846
11:02:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732843
11:02:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732850
11:02:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732823
11:02:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732838
11:02:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732850
11:03:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732876
11:03:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732852
11:03:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732852
11:03:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732856
11:03:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732828
11:03:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732861
11:04:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732859
11:04:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732852
11:04:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732830
11:04:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732863
11:04:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732867
11:04:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732885
11:05:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732856
11:05:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732839
11:05:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732843
11:05:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732864
11:05:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732843
11:05:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732868
11:06:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732856
11:06:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732858
11:06:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732845
11:06:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732867
11:06:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732845
11:06:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732826
11:07:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732828
11:07:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732819
11:07:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732830
11:07:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732822
11:07:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732842
11:07:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732837
11:08:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732857
11:08:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732847
11:08:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732871
11:08:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732864
11:08:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732848
11:08:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732874
11:09:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732853
11:09:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732858
11:09:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732870
11:09:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732866
11:09:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732849
11:09:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732853
11:10:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732835
11:10:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732838
11:10:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732853
11:10:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732831
11:10:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732857
11:10:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732837
11:11:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732876
11:11:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732867
11:11:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732844
11:11:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732837
11:11:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732859
11:11:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732865
11:12:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732851
11:12:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732849
11:12:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732848
11:12:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732852
11:12:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732827
11:12:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732825
11:13:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732840
11:13:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732826
11:13:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732823
11:13:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732821
11:13:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732869
11:13:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732826
11:14:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732852
11:14:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732847
11:14:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732844
11:14:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732877
11:14:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732856
11:14:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732858
11:15:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732863
11:15:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732836
11:15:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732830
11:15:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732849
11:15:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732844
11:15:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732859
11:16:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732862
11:16:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732854
11:16:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732854
11:16:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732852
11:16:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732850
11:16:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732844
11:17:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732862
11:17:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732860
11:17:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732869
11:17:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732844
11:17:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732849
11:17:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732830
11:18:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732820
11:18:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732845
11:18:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732848
11:18:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732838
11:18:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732833
11:18:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732862
11:19:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732860
11:19:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732858
11:19:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732834
11:19:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732834
11:19:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732827
11:19:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732822
11:20:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732829
11:20:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732812
11:20:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732850
11:20:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732846
11:20:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732875
11:20:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732863
11:21:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732871
11:21:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732864
11:21:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732878
11:21:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732846
11:21:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732850
11:21:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732885
11:22:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732865
11:22:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732855
11:22:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732841
11:22:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732873
11:22:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732853
11:22:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732861
11:23:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732839
11:23:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732846
11:23:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732844
11:23:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732844
11:23:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732835
11:23:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732847
11:24:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732837
11:24:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732827
11:24:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732875
11:24:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732871
11:24:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732864
11:24:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732862
11:25:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732848
11:25:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732855
11:25:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732854
11:25:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732875
11:25:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732836
11:25:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732851
11:26:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732847
11:26:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732825
11:26:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732838
11:26:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732845
11:26:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732829
11:26:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732832
11:27:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732879
11:27:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732843
11:27:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732845
11:27:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732861
11:27:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732849
11:27:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732854
11:28:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732871
11:28:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732877
11:28:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732879
11:28:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732866
11:28:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732869
11:28:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732837
11:29:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732835
11:29:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732858
11:29:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732860
11:29:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732848
11:29:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732853
11:29:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732861
11:30:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732846
11:30:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732840
11:30:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732853
11:30:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732863
11:30:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732857
11:30:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732843
11:31:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732840
11:31:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732851
11:31:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732858
11:31:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732825
11:31:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732827
11:31:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732824
11:32:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732821
11:32:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732818
11:32:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732834
11:32:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732844
11:32:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732850
11:32:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732836
11:33:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732839
11:33:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732843
11:33:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732820
11:33:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732844
11:33:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732836
11:33:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732852
11:34:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732836
11:34:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732860
11:34:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732834
11:34:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732836
11:34:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732848
11:34:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732846
11:35:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732840
11:35:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732857
11:35:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732855
11:35:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732841
11:35:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732866
11:35:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732844
11:36:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732836
11:36:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732840
11:36:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732837
11:36:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732850
11:36:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732853
11:36:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732834
11:37:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732872
11:37:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732836
11:37:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732844
11:37:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732855
11:37:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732858
11:37:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732846
11:38:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732889
11:38:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732894
11:38:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732868
11:38:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732873
11:38:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732878
11:38:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732863
11:39:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732884
11:39:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732843
11:39:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732860
11:39:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732841
11:39:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732865
11:39:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732855
11:40:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732864
11:40:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732859
11:40:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732845
11:40:39,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732839
11:40:49,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732862
11:40:59,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732841
11:41:09,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732844
11:41:19,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732827
11:41:29,0.009,4.40E-01,4.41E+00,5.66E+00,5.65E+00,732834
